mixture_ID,source_1_SNR,source_2_SNR,source_3_SNR
5809-58763-0016_7383-95441-0055_2427-154671-0024,-6.444572733446581,-0.7005225888359262,-2.4719006997949586
1556-143307-0056_7867-110742-0046_1456-139733-0003,-7.304537826775361,-7.062087454192866,3.225775040304808
8194-89388-0024_3215-5764-0025_353-128309-0018,0.8174996301983823,-9.472673568598468,-2.692960925723298
8592-285135-0015_6895-92805-0032_1825-135580-0041,-0.44662824242300053,-4.06649973372116,-4.811109883886366
1800-142858-0028_3540-163612-0110_882-123266-0035,0.10337235524970123,-5.231529430264784,-4.368812355334115
3703-73732-0006_5039-1189-0042_4629-19366-0007,-3.799223564306221,2.004581897847578,-9.75961476827848
359-128761-0041_2570-157243-0103_1487-133273-0016,-4.801049661138806,1.5330206813950538,-7.065869006942959
479-134717-0017_8006-112593-0036_4973-24515-0033,-0.6958296987384104,-9.944891386647756,-0.9021557984586017
1265-135635-0026_2709-158074-0090_3549-171171-0022,-3.7308852347796346,-4.007538183110675,-1.466956009621112
5883-59268-0003_7932-110056-0028_1264-135033-0022,-2.5291992358635342,-7.333559226032537,-0.23375462743218997
2882-147159-0075_373-130977-0031_1734-142311-0014,-15.600861672146458,-0.11681811632571731,-0.3541991748809845
1349-135892-0069_2654-158744-0078_2774-131722-0003,0.074802317095555,-5.765568907776483,-3.8869779512127085
783-126739-0017_2582-155972-0051_1473-135657-0009,-3.924152987962807,-3.3531083266665247,-1.8385571990726992
7061-88086-0033_4145-104606-0030_6139-58869-0005,0.9320338936498738,-7.210163895490908,-3.9515516936431445
1724-395-0058_1800-142858-0019_698-122876-0027,-6.1262612534690035,3.198350396319063,-8.44951857533387
54-121079-0044_6555-398-0058_6550-65820-0008,-7.488677344295146,-4.538018455746126,1.5287883490940386
7832-258250-0004_7416-103126-0006_8410-278217-0071,-5.8009633156571825,-5.454056092170846,1.2071727167471802
716-129581-0011_7169-89735-0009_340-124368-0069,-2.696830196369281,-1.0919599763224328,-5.708736020305311
3119-163527-0018_3717-21498-0025_1050-134119-0045,3.019295040958054,-9.157019339071269,-5.34759225163892
815-130105-0044_2481-163597-0017_8635-295761-0036,0.8851865771005801,-10.443744409347616,-2.374117220282354
240-160593-0033_175-123036-0026_2388-153728-0043,0.18041313514716284,-2.378295761161716,-8.497779267270626
1603-139324-0006_7229-80656-0031_1885-136863-0058,0.5408182218018126,-4.373971781923639,-6.013192487513992
6895-96175-0023_3922-723-0061_30-4445-0047,-2.0647013653613384,-6.001346086219184,-1.4931214339811905
1752-16632-0056_2741-159386-0029_663-128990-0010,-6.316702968390197,-0.8025761067029723,-2.5277538906269315
1456-130544-0004_8097-108005-0061_4238-12895-0038,0.9753584771351355,-6.1831638280306835,-4.745788686375426
6371-63713-0087_8742-245707-0017_4973-44575-0015,-3.192914138297047,-7.7022990440162395,0.51989895669589
7313-91072-0012_55-121068-0020_8875-293959-0056,-4.916334486031669,-3.1196660729745136,-1.369136497969161
6294-85684-0025_4926-23311-0034_7339-86804-0001,3.3549598085748404,-8.909554015258138,-5.94545649205619
6993-83607-0006_2368-157056-0011_6575-67584-0017,-7.198741869873868,-4.716772617754803,1.5286744960835401
2388-153728-0061_8066-114256-0035_2397-162253-0036,-11.01253064986302,-0.21165670109922083,-1.0933536344803845
5984-56840-0030_1383-130533-0026_4110-11535-0005,-2.6959470505335648,-11.479106118200166,1.5033159384192751
8008-271817-0002_8619-291379-0028_724-123285-0009,-3.3021951461973926,1.2469223824322793,-9.059524704630103
2254-152824-0024_258-130878-0030_6426-64290-0040,-0.03753906128725958,-5.637970193172679,-3.9205436675778893
6683-67218-0006_6696-73295-0033_8474-281188-0034,-3.1515133582040606,0.694280219178484,-8.201903643585291
5635-58137-0027_500-125123-0022_6499-57667-0001,-5.728670738131047,-1.5728439195253505,-2.1991585377420186
1390-130495-0005_4807-26853-0028_957-132537-0016,-3.252498711268978,-0.4270997923912514,-5.994160360795087
5186-7793-0032_5588-68188-0002_8879-300234-0061,0.288805703062437,-3.4352166530347454,-6.832592694422736
2368-157066-0022_3482-170452-0003_6686-216563-0038,-6.759073476808103,-0.22977434736318195,-2.911301861114597
3224-168198-0014_6082-56174-0008_246-122825-0056,-8.711950597745785,-7.421179917469216,4.261507018241436
122-121729-0001_1472-139797-0038_4238-12895-0018,-1.1004794992451763,-6.724365194901253,-1.9609705630765486
6828-64738-0044_6544-231862-0026_8705-290361-0009,-3.772824513094846,-5.461944572375037,-0.2807037438906731
3001-160952-0013_7095-88489-0002_3224-168198-0026,-0.4032558470020421,-4.252553105531226,-4.814282149717721
2674-155968-0059_408-122806-0096_525-126965-0119,2.418484353720894,-8.612835769084066,-4.916554623630931
6446-78193-0003_1066-103481-0017_479-126480-0004,-0.22025600867372103,-3.544468521411264,-5.693723903946611
7956-245687-0002_2368-157056-0018_4899-32637-0001,-5.871759934571196,-2.009737536685684,-1.6041742864433994
806-124221-0023_882-123266-0026_1748-1560-0003,-4.245426654248357,-1.9642381638876107,-2.811152308419325
3905-149791-0003_1182-134316-0032_764-132280-0049,-0.31449368156542,-10.360652381592637,-1.0104345087701285
1944-159230-0003_2741-159386-0099_439-123866-0003,-0.387965602891698,-6.206603753315991,-3.2038029300273623
5206-19376-0068_5712-48842-0047_1456-130544-0008,-2.9141866857286063,-6.485222413500332,-0.35139820221932705
6308-68359-0016_979-128678-0017_1387-130993-0020,-4.223544934722394,-5.526712884135986,0.12390292899255831
4590-18006-0027_3072-155948-0040_7558-89894-0038,-8.22067603017906,1.5294323773198546,-4.117489837278555
6673-72311-0020_2774-131722-0114_8605-276939-0031,-0.8514018369863735,-3.83633181163153,-4.644677358260579
497-129325-0031_7981-112056-0014_6075-57154-0039,-8.880944303800373,-0.4752730733649667,-1.5793283906197952
2149-36146-0028_8118-114469-0016_6575-67592-0023,-2.678919211487515,-6.976522870162986,-0.3287497288931044
8401-280380-0049_925-8140-0005_5985-63885-0019,-0.4180263784282859,-7.75665386202919,-2.1175364357411612
954-130627-0033_8875-293959-0015_5133-80690-0025,0.6060719800984946,-7.0038849516383355,-3.680340153177806
3738-176683-0005_5935-55927-0001_511-131226-0031,-5.324129904769251,-8.095003843978976,2.5113360094315924
28-12332-0087_81-121543-0010_7809-108638-0076,-1.227924129252337,-2.2649968263270512,-6.213364579131327
2774-131722-0000_543-137106-0016_1668-136280-0017,-5.067746715289527,-2.988929259153747,-1.3176805276015977
4098-11547-0004_3549-9203-0021_5655-46267-0032,-0.6856902420873381,-4.903129504697238,-3.8309021305286866
1849-138063-0009_166-122789-0026_4598-2503-0030,-1.5762894532171683,-6.895814141836097,-1.3401200691709378
3733-140718-0038_4535-279849-0049_176-122025-0011,-5.43667225057483,-0.4896964738939812,-3.518048232376459
2533-149939-0075_3546-9342-0028_3230-137483-0094,-2.8811989685382122,-3.3484785559680805,-2.7561660569989623
7939-120318-0011_188-136483-0011_3889-9915-0001,-3.5850410405197812,-6.484144688084907,0.24990428647500532
1382-130492-0007_6446-78193-0014_6006-60480-0007,-2.1894946002055473,-4.236694503834566,-2.683926255493731
8080-3961-0052_5115-26951-0011_8791-291101-0029,-1.3253322266759464,-5.827392533455885,-2.3325711630580783
7730-304534-0016_4856-12103-0017_3825-134160-0049,-2.28057457429591,-1.7417331945942118,-5.396948774073495
4598-6176-0021_6574-70753-0009_6082-56174-0031,1.2929471636984011,-5.315630879786992,-6.030880793752916
4967-3586-0010_559-289453-0024_716-129581-0026,0.32858801328170584,-3.615531091264911,-6.5953330056665695
8742-245707-0028_2775-160958-0054_7478-98644-0015,-4.838095361843081,1.1798366207144426,-6.325055411127805
3083-7943-0006_6373-65772-0027_2533-149939-0076,-5.852622530080824,0.0009937821515423972,-3.915857074724021
6115-58778-0012_6727-10344-0015_3008-164327-0044,0.439540216786661,-3.16177009143294,-7.694763608886457
6637-69607-0052_7134-67233-0056_8080-3961-0069,0.3226809908108724,-7.901456423228812,-2.8660501259048905
3790-140725-0010_5975-54006-0102_1018-133447-0029,-2.804079390587617,-7.25270283676762,-0.05529409201567629
1472-139797-0008_217-122443-0059_5190-87791-0062,-2.5586934476612466,-7.579053607523051,-0.0945920358611059
2364-131735-0045_5622-41172-0025_5266-34501-0002,0.9047336819047348,-6.23947935602554,-4.648421343465461
5570-73848-0042_8490-284269-0010_850-131004-0030,-3.641977403109035,-0.8714295314181141,-4.767962250955689
4013-11734-0041_8066-290901-0013_4731-95875-0038,-5.450949369045111,-2.3349080023913378,-1.5620231697130165
1422-146123-0026_2481-156738-0043_6038-56777-0044,-5.150618278252842,-6.4290726291417695,1.4011576641047387
663-128991-0008_5448-19208-0019_7398-98876-0010,-3.2165291561066285,-2.6639377188286035,-3.1964532035958992
2254-152825-0005_8176-115046-0007_7956-245687-0000,-6.7154354065113795,0.6473438309596148,-4.074183331491634
4278-13269-0019_337-123025-0033_6567-53342-0032,-8.656542811199827,2.545657754599464,-5.076250058462337
2758-86588-0000_1607-149245-0012_6567-53342-0013,-2.4175739499406657,-5.485072309366138,-1.56771449041393
1446-122614-0004_8011-291458-0013_98-199-0019,-4.057466272471432,-5.353762676924626,-0.1795445552492545
8879-300234-0019_7030-64588-0093_688-46588-0010,-5.883411549711872,2.5231836621670496,-7.421666371439831
101-126859-0016_1629-139707-0003_5606-54666-0027,-3.5565694031617796,-3.6979484623356615,-1.90228705396416
4064-19132-0032_154-293987-0025_1226-141279-0025,-10.64349210327772,4.450267857767311,-6.477297185888914
4057-11254-0003_5092-28465-0032_9022-282383-0046,-5.015216800606095,-0.7726052013043871,-3.639382088264742
4490-16003-0004_5538-64717-0003_6115-58776-0055,-7.859977075943436,0.7133276656547244,-3.411403097157107
2113-132484-0001_8713-296159-0039_5154-6174-0042,1.7130047406239934,-6.298832464464732,-5.677629224294513
362-123048-0029_8506-287659-0032_1482-140071-0016,1.3608628739536088,-11.137633113317486,-2.6632913851993125
30-4445-0043_8057-284428-0013_3733-140718-0066,-3.5030861451611295,-1.7546293064435963,-3.878361230676029
5809-51162-0029_7126-59175-0021_6157-40556-0097,2.3245455894532836,-6.729246342830351,-6.156184479502902
4433-16802-0059_3989-182394-0011_8772-295710-0033,-4.737150227152586,0.8703959842742226,-5.98426050211576
4108-12546-0015_4260-176854-0009_22-121140-0033,-6.187543152462766,-2.204869132968171,-1.2681178776385535
5062-294697-0020_6446-78193-0022_561-126313-0027,-5.128425300478469,0.1765177960300967,-4.7590445073635115
4719-25766-0066_5123-34572-0032_2582-155973-0011,-5.702846297690549,-1.9376237905736957,-1.813577274696006
2785-163322-0048_2404-141242-0011_1387-130989-0023,-4.675173406717226,-4.769123306108756,-0.09217443751668175
5157-47237-0007_8573-286306-0065_8771-294523-0054,-4.2492871908895395,1.7794643418021285,-8.430584517809983
4381-14897-0014_8742-245707-0009_803-139743-0014,-4.425181958782552,2.5831446752319387,-10.064500922382933
8879-300343-0021_4243-14929-0024_3330-172156-0008,-4.1383762956237335,-0.9747328134236379,-4.110571297025832
6339-65554-0021_580-126945-0084_5519-39478-0018,-4.559705370564125,-2.4307272601416394,-2.1885137933760204
899-126233-0035_2404-141240-0013_1826-139361-0057,-0.5158456714724157,-2.5725907660711256,-6.750766859917661
1913-147990-0013_22-121140-0027_8534-216564-0037,-5.328296802463363,-3.208689749938069,-0.8888080860616367
6937-112761-0016_249-121331-0001_1649-5776-0002,-0.7105048051827272,-4.102643009849108,-4.556271071634509
8222-274378-0016_5029-31091-0014_2039-141209-0058,-4.351529557106066,-3.3155806718213823,-1.4913475159649532
6544-231862-0021_6538-81843-0004_242-122627-0013,-6.852360830348068,-4.410101088300101,1.1480386668177331
2638-10172-0061_8506-287659-0010_209-4733-0005,0.3114235887746968,-4.89181406261189,-5.049880796569532
3977-87547-0021_8825-292252-0034_2364-131735-0006,-5.234319920489988,-2.6455754119616914,-1.4739146488294421
2787-157400-0015_8396-120277-0016_5139-30106-0006,-1.5138850992537476,-1.608122792952975,-6.621039589431805
5062-294700-0036_968-122545-0053_1754-137004-0035,-5.036989074655654,-1.2308014798716225,-2.3204046154876927
100-122655-0021_8699-291107-0055_5604-26987-0005,-2.3862357379763903,-4.820557438121209,-1.999101605963689
6690-73073-0036_3717-21493-0008_2758-86039-0008,-4.399463843525926,-3.4032049193993137,-1.3986702890058895
7962-110061-0017_6359-64713-0053_2167-149881-0017,0.4675680902434103,-5.552549035576604,-4.614445021313859
7962-110061-0090_8195-117382-0122_7837-109173-0025,-1.7259642295467352,-7.270144122539589,-0.9967341998209924
3389-13247-0033_6497-234106-0018_4590-18005-0029,-2.179955952163226,-3.575167536724766,-3.267337234032607
2673-156474-0035_1001-134707-0047_7833-102238-0043,-3.956503347941021,-2.014795936623212,-3.1222312916578043
1323-138617-0030_5810-8674-0018_4098-11547-0001,-9.240820990933047,-7.121585868125484,4.368399655668002
510-130101-0005_1752-16632-0088_7188-104637-0012,0.2340386432763322,-6.1722561055358245,-3.783088815522524
8421-283462-0066_2334-150916-0006_5767-48579-0041,-2.3984379171865897,-2.826304814275762,-3.820473413891775
4111-184447-0048_1417-1536-0038_7061-88086-0053,-6.7398510332712345,-4.1956855528866255,0.8914614400973027
1031-133220-0071_2992-164100-0037_278-127215-0073,-3.5358281749483886,-5.2849901585565995,-0.6094145080720424
2254-152831-0001_7956-245687-0035_8643-298549-0073,1.6730211475673173,-4.903787927138767,-7.162110933859044
5304-109507-0022_4434-73958-0011_920-681-0043,-6.029395613760374,3.9429075658390595,-10.121727091645917
7594-91192-0032_6120-56179-0039_7061-85640-0028,-5.116202944516573,-0.5357147595472097,-3.6738723985414485
5570-73847-0027_4595-45218-0006_5876-10347-0029,-7.394767712088419,-5.364939772627755,1.9970878751837335
4586-61758-0004_7828-105179-0006_98-121658-0049,0.03904036957701354,-7.65611842432512,-2.5381024528994627
3046-137739-0010_242-122627-0001_593-126929-0012,-4.827925249176724,1.719196495537316,-7.355412233561454
7395-89880-0059_3733-140718-0002_5637-41166-0012,-4.959111152423697,-0.6763606031086353,-3.7781063127739922
4054-11077-0071_6308-68358-0028_4425-14497-0062,3.95529438360827,-10.087781222197039,-6.112649728332176
8028-233366-0018_3825-134148-0001_5400-3587-0024,-3.352904766598405,1.6679064000743347,-10.135501756286862
115-122944-0012_8879-300234-0029_8008-271817-0014,-4.198107686440865,-5.799466302590207,0.32830866083335514
1724-395-0094_984-137141-0001_8705-290363-0002,-0.24153483338104664,-4.821321666860094,-4.3428507178891955
4535-279856-0044_7140-72205-0015_953-130625-0054,-5.937066167424052,0.6283920780072304,-4.548718518006944
38-121024-0050_2397-162238-0044_3379-132601-0038,-8.220150527785105,0.1381443263362966,-2.498204035185725
8028-233366-0000_512-124520-0001_2004-147967-0041,0.02222912901044385,-5.892232099311401,-3.7989245455802756
4289-21393-0034_345-1119-0015_8228-232690-0025,3.5965778108731032,-10.415705554353256,-5.4994807035031
1224-121064-0088_2137-155944-0008_4438-48525-0028,-4.788275535351226,-0.5195210140152082,-4.024659060880509
820-123133-0033_5637-41170-0044_5242-35921-0041,-3.6022510405273778,-4.413253872671119,-1.1244335271435248
948-132707-0030_1629-139710-0079_5012-80192-0037,-1.7776081629546967,-5.092654104014405,-2.349348084001159
2823-160953-0006_1379-130529-0020_8722-296473-0008,0.5216079111377641,-6.0270824671135,-4.283372802085776
6014-32886-0005_2577-157236-0007_512-124549-0016,0.45919646534101066,-9.496939053517503,-2.32303537778116
5154-26559-0013_7688-109656-0026_8225-274375-0030,-0.619357571409721,-6.620695518501082,-2.499849960418578
216-122451-0066_4438-48525-0022_2673-162130-0004,-2.7108902696378516,0.07963714114578002,-7.826801671468231
3448-5416-0042_1789-142896-0037_7959-109185-0035,1.6447415696234977,-5.598899417874632,-6.328670110797696
6339-65534-0053_6509-76574-0014_1734-142311-0011,-6.622633481144373,-1.5893412008060306,-1.64328214968572
7117-86710-0062_4945-29092-0005_1100-124547-0002,-6.814209394101675,4.301140801986103,-9.68405885744838
3187-168497-0009_4331-57180-0008_9026-282385-0000,-1.8440029988350648,-6.0072191304004265,-1.9936081117619473
8506-287660-0035_2388-153731-0009_5133-30591-0028,-4.346362556326672,-5.058268659026858,-0.1239657304291471
899-126232-0012_2230-124587-0038_1392-135659-0015,-1.2509745996876387,-3.150918514959311,-4.8745119912794
8758-296465-0027_4839-15307-0028_986-129388-0098,-5.33244461573767,-4.576924264481294,0.2885560655791267
3994-149798-0035_7991-102381-0088_2696-157636-0022,-5.1074994254296024,1.3072648576686652,-6.3053749929348335
8699-291107-0002_2517-135227-0027_5115-26947-0042,-9.003296205192708,-6.742495603158183,3.923926079918597
7720-105168-0001_594-127732-0037_5914-52088-0047,-4.466138274824978,-4.389660406486577,-0.5490066871794833
4278-13269-0008_1649-150127-0005_1472-142848-0010,-3.683941775185245,-0.0033975370965517414,-6.0615265179149445
4839-15305-0010_28-12332-0081_1283-129808-0041,-4.315993852167065,-0.6080669417271487,-4.582383916391049
7959-109176-0048_3180-138043-0088_8677-246948-0006,-5.514139241138705,-0.31347691327634886,-3.6843306321166978
2127-138047-0063_6098-57837-0026_7553-101278-0031,-2.096890914475592,-2.296161862502079,-4.752334857791997
7316-10642-0081_7881-109662-0000_2427-154697-0019,-3.0777502552437053,-1.9112843246214248,-4.180715521113339
288-131218-0027_1571-138486-0051_7241-90852-0029,-3.713937440951638,-5.779169374636284,-0.02357067166766072
5656-44577-0038_1195-130164-0003_3330-172156-0020,1.4330350485527914,-9.341692108387388,-3.4005002878364152
8824-279153-0030_2230-132101-0025_6080-58012-0022,0.11394733249787281,-8.733516411934453,-2.1956645019169914
8266-279363-0004_1752-16632-0084_7313-91072-0093,-5.52825886176079,-7.978843293173191,2.579969418352742
4806-26894-0060_100-122655-0000_5319-42637-0007,-3.2885926201621034,-1.7817552301308273,-4.030988134884458
479-126480-0027_2581-155520-0043_3876-174953-0047,-5.09835878965184,-10.483930134054408,3.320765984713312
1349-135891-0021_7478-98645-0022_3835-178030-0026,-4.347359226342894,1.4552226475007863,-7.558483529025322
7342-73961-0010_4770-25951-0078_1987-144135-0034,-4.361408168889481,0.15937296043886692,-5.374727864605344
3638-696-0030_3816-290923-0012_5588-68192-0025,-0.8808399959865522,-4.365927062517901,-4.116493255328987
711-187466-0044_4806-26895-0012_5333-5083-0040,-3.5930649699300283,-10.511837119721037,2.042603559835246
1289-288043-0007_7395-89880-0026_5261-19371-0036,-6.119558816112799,-2.6100559003744284,-0.7697557334500331
1446-122614-0068_2816-4136-0004_7139-88748-0001,-1.1912565909552661,-5.184679782742922,-2.884959382917897
4145-34497-0016_1513-140222-0060_2652-157644-0028,-7.668969744248328,0.0184464083572857,-2.6459051458118394
7117-86710-0071_8421-283462-0038_4973-24516-0014,-1.4238312398466166,-1.6069279916881185,-6.765798577329814
4586-61776-0005_5868-54659-0029_6965-277898-0006,-6.255488279508063,-2.3134393001896028,-1.017357474228115
4899-32637-0016_2570-157243-0040_3072-155949-0033,-5.8474901674186,-1.7085295378739962,-1.9467962043733298
8138-287657-0014_3889-9914-0007_3258-169291-0026,-1.5936124339855962,-3.5231117732195765,-4.026782106232377
5093-29101-0012_5538-64717-0037_4010-10801-0002,-1.352065596983313,-4.1824517105016605,-3.595615490440773
1001-134707-0051_6519-231834-0019_3114-170977-0003,-0.9110326736638352,-0.40542600841310084,-10.670115458392928
4434-73958-0038_2039-141209-0017_6300-39660-0018,-0.3298432856303934,-7.35500615014725,-2.216245083631986
1806-2536-0004_7011-66622-0033_3869-700-0011,-12.794015855548505,-4.045289419834837,3.0469350279109326
1027-125140-0017_8118-114469-0043_8771-294523-0069,3.880900604758681,-8.351829510994515,-7.008399070490023
17-362-0017_6258-49755-0023_1463-134465-0044,-8.232818520152017,-4.138241117307588,1.5998672471983575
979-128669-0012_2388-153733-0004_5940-54016-0037,-6.8073657067407956,-8.317455204512111,3.664378817940812
6082-56174-0016_7520-258954-0024_1053-132821-0009,0.6878944917016583,-4.443576620968749,-6.046257825237259
8705-290361-0008_5984-56837-0015_408-122806-0073,-7.657310085163721,-3.4968442229384378,0.7399403933244469
5918-46890-0011_249-121331-0013_4054-11077-0000,-6.638387909914042,-8.419183523593476,3.5327288414424047
2411-132532-0010_770-43321-0018_459-127521-0024,1.5146130178852,-3.516528478432159,-9.271009290804065
7752-110522-0022_318-124224-0066_3180-138043-0044,-1.2795172051574297,-2.3034686505921296,-5.924862575198695
5918-46890-0022_6014-32856-0013_1349-135892-0015,-13.896536641767632,3.795616211455556,-4.674935608241914
3728-105386-0001_731-365-0015_8498-287359-0006,-2.6305251989066063,-3.4085229204718943,-3.052187993386195
339-132717-0014_4039-184264-0001_274-121382-0008,-5.901553976142477,-2.683000526219729,-0.9561786002659207
1046-133224-0022_122-129752-0027_217-122443-0053,-1.0850388217578848,-0.7453362490164324,-9.281962046878506
7188-82904-0030_8266-258263-0000_8347-258283-0027,-3.9037947937544404,-7.373064179071393,0.9168615175640377
2592-166433-0010_2473-155521-0018_4973-24515-0020,-16.034032167746787,11.769378772123602,-14.06738319685967
781-126737-0004_4335-15082-0044_6544-71420-0018,-0.45145018470735265,-1.5919651227147016,-8.891583421143483
1387-130993-0027_2751-142363-0050_6233-61742-0024,-2.675819710778391,-4.554596444142865,-1.9326423557233303
5007-31609-0013_1874-165701-0014_2481-12731-0012,-2.022111891077022,-0.8683916468052126,-7.1221155828359395
1222-133834-0015_5054-18527-0033_1552-141135-0002,-1.4314239876230817,-2.349772845325877,-5.637792147209655
5740-97610-0005_8575-290349-0005_5293-82020-0041,-2.7193263701257027,-2.4486490791748285,-3.9472293413566595
3368-170951-0015_4535-279856-0025_159-121902-0000,-4.245559023521892,-2.676248881327746,-2.1513069955947075
8705-290361-0003_688-15446-0024_7276-90847-0017,-2.785015283568492,-7.737633183623225,0.17031416983927877
5002-72876-0008_5261-19373-0003_4145-14013-0005,-1.0234418967479113,-3.495904172610972,-4.739193685531856
3046-148993-0026_525-126965-0148_7276-284424-0023,3.7199745470505614,-7.408639565724392,-7.720705338532559
7938-109179-0019_225-131276-0004_23-124439-0096,-6.914456043827158,1.2498699059381504,-4.732665620873333
4586-61758-0015_8163-274549-0053_8771-294523-0078,-1.0597624342070815,-5.209605098295005,-3.079488803770494
6038-56778-0025_4856-12103-0029_5261-19371-0030,1.0074410283060327,-6.618121084468214,-4.439989314875161
1933-146437-0002_6317-54487-0031_7478-98645-0052,0.6740877852866055,-6.606002423403656,-4.083253418992397
3482-170453-0066_5802-76044-0005_3638-696-0006,-5.699937629025507,-1.241752216888067,-2.4865008905817705
2162-185436-0004_7932-278228-0015_7553-101278-0012,-2.4113200891312503,-7.261920685363283,-0.3740599192001482
7495-252341-0002_203-132073-0028_8725-294551-0007,-9.755363659911813,4.215225882128228,-6.530254409389904
7766-109658-0079_925-8157-0033_5618-48831-0021,3.471878990755507,-7.196706127509103,-7.4676172055247925
6167-73972-0000_5389-4861-0014_2010-147045-0043,-8.505119199619251,-8.431982843677206,4.799247285810849
7384-84010-0025_7665-104978-0028_6330-62851-0009,-1.3926754425425727,-4.609632280483366,-3.204168174662155
209-4733-0031_4438-52195-0013_8388-278289-0050,-4.448791337028576,-1.1015009195699652,-3.6604416250169978
2238-121415-0036_7229-80656-0013_597-133239-0032,-3.1313666946567693,-9.89386660456754,1.3964758573960314
770-134592-0010_176-123269-0003_5147-32137-0016,-2.021770386795137,-1.9745439273109713,-5.300894903459497
7981-112057-0033_1473-135657-0113_7982-110054-0000,-1.7834007454337384,-2.6603735179645254,-4.743173769816578
1535-141644-0026_1025-92820-0007_6104-58845-0021,-0.2954847307050502,-1.8577674021148636,-8.673177547199169
1001-134708-0007_667-105002-0007_1322-137588-0034,0.8627244916570874,-6.540572045029474,-4.36095421748191
7294-92934-0023_1413-121799-0077_1482-140067-0032,-0.17957625607814798,-2.5923492671465893,-7.467180417188076
1392-135654-0007_6553-82558-0035_3923-153309-0034,-7.979407421736095,3.7375435433343105,-7.144187435594076
3370-756-0022_1028-133393-0011_3258-169291-0007,-2.546442732518082,-0.02017213701554258,-7.7250524653197195
2654-158744-0049_1460-138289-0042_8684-293663-0019,-12.497432153010124,-4.507716491961974,3.427863185494045
829-123192-0009_8388-275212-0019_543-133212-0031,-4.873210807061011,-5.2779015396701565,0.36807550659788796
1025-92814-0007_4057-183239-0031_7553-101289-0046,-0.9017652222467842,-5.339529007230968,-3.1960347287984394
479-107479-0031_3864-185126-0005_2388-153733-0052,-8.506228196387882,0.4459495341618829,-2.5571585030875537
2785-163322-0018_1323-149236-0026_7926-254948-0041,-6.27649220661716,-0.7827871958774386,-2.5756284473184845
6518-66470-0030_1903-132499-0082_8722-296473-0068,-0.5705209964359602,-5.318322110988982,-3.6121215393821777
6300-39660-0011_5386-8684-0021_724-123285-0034,1.6691546661590986,-5.37715303446684,-6.545222368646856
4356-6498-0025_7313-91072-0095_8410-278220-0013,-2.841737313534314,-5.5736380066355835,-1.0474842225569088
953-130625-0038_225-131259-0023_561-126313-0014,-5.618238167941239,-3.6170426257759862,-0.37114058714994574
7766-109658-0055_1556-139350-0001_3187-168497-0038,-0.782139190387072,-7.05411893906124,-2.205354312806008
5123-29120-0000_3513-7741-0018_598-127703-0043,1.07079699382756,-5.812570222248023,-5.292517045756478
612-121760-0030_8575-290349-0021_7938-109179-0003,-5.457968811836187,-9.00259984787011,3.0018621281951336
7881-109662-0031_2709-158074-0012_1061-142358-0011,-1.9970155154240938,-2.06993776929982,-5.202968050190835
492-131887-0014_2256-137597-0036_8575-290350-0034,-7.183655136699346,-5.995981556476455,2.4358372106592645
1050-134121-0011_3072-155949-0049_2741-159386-0019,-4.875373226663379,-1.8528892601162434,-2.5435217450352923
2113-132485-0005_7752-113336-0047_688-46588-0033,-4.98688597638486,-5.97906156730703,0.9385313839014832
6075-57154-0021_2816-4136-0029_6395-84349-0003,3.3988714542607172,-6.776110884617729,-7.911301777024291
4133-6541-0067_3379-132592-0007_7437-117899-0008,-5.105636557399861,-2.02237839555428,-2.118365556815932
7938-110128-0000_56-1731-0026_100-122655-0035,-0.4847614374174048,-5.272970861845173,-3.640413013260144
2194-141248-0046_2823-160964-0006_1638-84447-0021,-4.665829819889633,-3.87176909608171,-0.7911823627358873
345-1119-0005_2137-131748-0008_7991-102381-0124,-3.9011301743820663,-2.8819325313482906,-2.285268028754311
157-121899-0002_7339-86804-0018_4854-24732-0032,3.1365012047023533,-10.832234513899843,-4.747784909730326
2598-4654-0030_8506-287660-0022_7245-104890-0044,-4.118790710274271,-3.376473478522317,-1.6451222364734157
3923-153309-0038_4133-6541-0102_6505-231836-0007,-2.0005288549606175,-2.2724253482339325,-5.033511539035209
8725-294551-0041_8684-293663-0054_2240-148521-0034,-2.4258106258635763,-3.527004765986052,-3.048289834176038
208-126600-0012_3072-155948-0037_6446-78193-0028,-1.7955603130727478,-0.28918693811385826,-8.729853783205424
1509-143477-0041_2127-138047-0030_3368-170952-0023,-3.4007589058275682,-3.847748072485727,-1.8489975755121462
5984-63095-0019_3083-7943-0029_459-123443-0008,-2.2878354097015547,-0.625244626118099,-7.067331604748677
1734-142311-0058_2473-157859-0023_3379-132592-0038,-5.204600313372472,1.0070690960125759,-5.806572811379672
7240-92202-0018_3835-178029-0006_2920-156224-0048,-1.1145018328776746,-7.5374370917122775,-1.481000378453993
2272-152282-0024_1903-132499-0035_6406-88089-0024,-0.476981139534498,-0.016142335746698776,-15.427682104514966
7085-2327-0043_7938-109179-0046_2012-139355-0011,-0.8712400554638289,-5.246717285729547,-3.302690314468291
2404-141242-0023_1336-138113-0030_5935-55927-0033,-5.120621018823321,-6.493232519250501,1.4634010828018897
7398-98880-0019_2364-131735-0109_7383-95441-0058,-4.592925976377936,-0.2584339916622431,-4.56016748282336
7339-86765-0037_3448-5417-0023_3738-176680-0030,1.9289051590870663,-5.895631630724112,-6.411895536940841
