mixture_ID,source_1_SNR,source_2_SNR,source_3_SNR
5652-19215-0046_3526-175658-0004_839-130898-0077,-3.8510264676980075,-5.735280529582124,-0.11705703167373885
1624-168623-0006_6367-65536-0003_1992-141719-0008,-0.7517936127929787,-5.529178416418866,-3.123951807014802
103-1241-0034_3857-182315-0043_7635-105409-0046,-3.267208668641188,-6.2666003489618625,-0.1847552006416085
8630-305212-0039_83-3054-0011_2391-145015-0112,-2.670906614095009,0.19802079854323237,-8.056640275248103
1553-140048-0015_32-4137-0050_6880-216547-0090,-5.523428818903994,0.9796377355128711,-5.335962862630011
5867-48852-0001_1183-133256-0001_5192-19397-0080,-1.7923801501406025,-5.203516922202668,-2.3375894890996456
3857-182317-0026_4680-16026-0009_6531-61334-0110,-1.9356364825398933,-9.962282337161875,0.3325051213548729
2436-2481-0035_8051-295385-0024_8123-275216-0004,-8.990511522838066,4.331705232256472,-7.3044680158458775
6476-57446-0040_1334-135589-0056_1069-133699-0050,-2.8433222710927577,-5.605704297358276,-1.1016091740789165
8051-295385-0005_5163-39921-0055_839-130898-0065,-0.7583279300607314,-9.35709794233087,-1.110406604147025
5456-58161-0028_118-121721-0006_8770-295465-0011,-3.241392955882201,-1.884522346728139,-3.9914782540077622
1970-10594-0006_27-124992-0037_625-132112-0051,-3.422817055234849,-11.583183530269539,2.1656613883231652
730-360-0017_4898-28461-0022_2159-179156-0028,-1.7706942363830764,-0.4494393436942602,-8.347926087222902
229-130880-0049_6209-34599-0005_2989-138028-0051,-1.551990862934555,-6.4011749056082135,-1.817488841667292
332-128985-0045_7859-102519-0036_8324-286683-0017,-0.0651210605610528,-3.558561160824249,-6.035113683042633
8051-119902-0017_7780-274562-0010_8629-261139-0016,4.362803006377401,-5.109823107076359,-14.714226726103167
1970-28415-0011_39-121916-0021_1069-133699-0053,-1.7571173791769317,-0.4455509195694536,-8.440426606605815
60-121082-0082_4680-16042-0032_1594-135914-0008,1.0686420679840867,-6.451296092577522,-4.630885892087394
8580-287363-0024_2384-152900-0004_118-47824-0080,-3.6723232503910888,0.3378544617937563,-6.629540146809906
6925-80680-0077_7635-105409-0001_403-126855-0003,-3.83665146740295,-7.154584624622595,0.8189287021577574
200-124139-0034_1116-132847-0012_5049-25947-0002,0.3781917122344848,-9.375572785764836,-2.1340936995159625
412-126975-0027_8088-284756-0102_8098-278252-0023,1.08748898717247,-8.443930621549324,-3.4463786769692617
6848-252323-0004_8468-286673-0023_5339-14133-0041,-5.129068725619572,-3.4123268052591857,-0.8498219975382164
911-128684-0054_8747-293952-0097_4014-186183-0019,-1.5427045458023136,-5.5178849666914065,-2.2394053608295015
1116-137572-0047_1898-145724-0014_5322-7680-0002,-0.15889591316576335,-3.6820221511401154,-5.700043759587741
4441-76262-0017_5867-48852-0048_8797-294123-0094,-1.851736051361906,-1.5323054056442618,-6.36490314878232
2691-156750-0012_445-123857-0022_6019-3185-0052,-9.608416179214696,8.409795621888106,-15.514986929282754
307-127535-0042_5867-48852-0002_5778-12761-0027,-9.345342435965161,-1.3394829406213307,-0.5366701840392925
426-122819-0034_3830-12535-0017_5808-48608-0011,-3.3990017944844424,1.0912921901453614,-8.535562641409403
1594-135914-0019_6818-68772-0003_2092-145706-0019,-8.374953686722712,-6.984526397629462,3.77339481413662
40-222-0002_6078-54007-0040_3699-175950-0001,-3.2662117632060275,-7.672661295705812,0.6732865767693852
6209-34599-0019_8465-246943-0002_1926-147979-0018,-4.177083385883081,-3.3114939984214544,-1.6648418907807359
89-219-0016_8123-275216-0022_2817-142380-0041,-2.599914267359677,-0.6578874591937744,-6.3009255812975855
226-131533-0021_8465-246942-0023_6385-220959-0027,-5.5385530618514895,2.110095082197861,-7.253052627887032
6925-80680-0073_2910-131096-0057_4267-287369-0019,-7.3405830450256095,-2.4106617666326953,-0.35596392820743095
7511-102419-0010_3440-171009-0010_26-496-0001,-5.353640180588888,0.8005604367628067,-5.33739572679924
1069-133699-0048_5808-48608-0013_1263-138246-0026,-1.8987175733774664,-0.18785190744225508,-8.57688878701692
198-129977-0009_6454-107462-0019_3486-166446-0040,-4.756138326444128,0.9304935938521354,-6.100984782079171
4788-94904-0034_5049-25947-0113_3723-171115-0041,-4.752162807302937,-2.7644817342754995,-1.7280994753058159
2911-15045-0016_4340-15220-0004_302-123504-0008,-1.7477928624824828,-6.017503942730937,-1.8240581426850815
2514-149482-0049_8975-270782-0097_1081-125237-0029,1.3184939515764267,-6.203202909021972,-5.154248294586566
248-130652-0009_89-219-0018_5789-57195-0030,-9.121717550616161,4.930235486673137,-8.05031956892894
7278-246956-0011_2518-154825-0001_1743-142912-0005,-3.2723236959682245,-5.000245195856737,-1.00653261738908
7278-91083-0037_5192-19397-0042_125-121124-0079,-3.2146444689157128,-5.327946429208122,-0.8881170483973999
8063-274112-0010_2136-5140-0032_831-130739-0033,-2.3963178622343153,-7.004633752548396,-0.49492321760015
374-180299-0022_201-122255-0022_2518-154826-0003,-1.063801936715754,-1.7334069870662345,-7.201217190041441
2518-154826-0001_6081-42010-0008_3879-174923-0051,0.9625007243457023,-5.940859554009155,-4.9789984256021835
8324-286682-0038_4640-19188-0003_1183-133255-0012,0.7602942166149573,-6.400475621447774,-4.292721260392575
6000-55211-0061_2843-152918-0063_4406-16882-0053,-3.338924298233501,0.5259046645266144,-7.430257785129989
7190-90542-0039_7067-76047-0002_6848-252322-0000,-2.63544259103085,-1.9125243912904188,-4.746040902956267
7780-274562-0002_7264-92314-0020_1926-143879-0032,-6.334407665816069,-3.900039669280332,0.366941293059388
4018-103416-0018_198-126831-0008_1926-147979-0014,-1.3055747202675914,-5.107431852124819,-2.8563506964285197
3699-175950-0016_118-121721-0011_7800-283493-0016,-2.438117141523595,-3.997540176795229,-2.6448092718190708
3242-67153-0033_403-128339-0026_8629-261139-0037,1.7130777349339494,-6.212504307766192,-5.715487427960506
328-129766-0009_8226-274369-0038_125-121342-0027,-6.384484087289475,1.4716223152163903,-5.22164422213685
1963-142393-0026_5393-19218-0060_4397-15668-0021,-9.090634528192968,-2.5234098779871346,0.5287767715709515
4267-78186-0032_60-121082-0066_7059-77897-0026,-2.8112905043469514,-0.38178909538454964,-6.556479120402848
6181-216552-0063_8580-287364-0043_6476-57446-0004,-3.546514836108866,-0.1851341570806866,-5.81729728739122
4267-72637-0025_87-121553-0005_5514-19193-0018,-1.2876631933677594,-2.1666009355587725,-6.161024602400981
5652-19215-0047_5808-54425-0053_4267-287369-0037,-7.495121996450397,-1.2564169792056223,-1.3512121473201022
1737-142396-0015_3436-172162-0022_426-122819-0024,-7.6757329285611995,-3.8740157251905636,1.083338690740044
8630-305212-0038_6454-93938-0018_7859-102519-0039,-0.9881564534174209,-6.657252164873562,-2.1865415345340087
8609-283227-0062_1334-135589-0083_3240-131231-0082,-11.32499218338834,-0.514846092363234,-0.6866383948957759
1502-122619-0010_1183-133255-0011_211-122442-0052,-1.1288906961376974,-5.400854273361311,-2.583647117820613
6272-70168-0034_4640-19188-0033_2002-139469-0101,-1.54516397533784,-3.5270347165864786,-4.080989466643816
4297-13006-0036_8630-305213-0026_6064-300880-0015,-8.078507501987604,2.9915932372625114,-6.012953910197315
103-1240-0024_6925-80680-0034_8238-274553-0064,-4.46442926213544,-0.5855543485610895,-4.274999293995871
405-130895-0013_6925-80680-0000_2691-156745-0033,-4.675649261717218,-4.949477995742529,0.06671177508369809
3214-167602-0025_3857-182317-0025_839-130898-0089,-6.651068800571773,-7.018097571830588,2.823237195536561
4014-186179-0026_3440-171009-0046_3807-4923-0031,-0.6399710914490073,-3.3668738349569733,-5.483582337623392
39-121916-0008_7511-102420-0034_1926-143879-0020,-7.431380456473027,3.5601865193063595,-7.463905993195824
6181-216552-0083_6818-76332-0004_2843-152918-0029,0.25174894404385967,-5.15503120506809,-4.824261232126411
426-122822-0018_3112-9555-0016_2910-131096-0022,-2.2668227214549956,-0.3731472389892746,-7.561156331275125
8312-279791-0006_307-127539-0019_311-124404-0066,-1.668651505916099,-6.915768746159701,-1.2489668185951137
7402-59171-0013_3374-298032-0008_3242-67153-0016,-4.385692383449556,-3.5599049233716262,-1.2147276961113769
4195-17507-0042_3664-178366-0006_1743-142913-0007,0.6388286042831268,-6.0208666758118765,-4.463736731048056
6081-41997-0035_2196-170151-0025_5322-7679-0031,2.5235767343396507,-5.677563146354431,-7.672286975285286
4859-22176-0012_4137-11701-0050_4830-25904-0009,-5.296506481218782,-6.0193199646960105,1.26516855073059
1578-140045-0021_6147-34607-0040_5688-41232-0013,-1.6889426161517607,-3.875764610233137,-3.62266237292433
8238-283452-0033_1081-125237-0064_39-121916-0027,-4.967012591886589,-6.6685322375295115,1.339465886068179
196-122150-0020_1263-141777-0032_4297-13009-0057,-4.898236568355517,0.9760463511882465,-6.036238804411889
3879-174923-0030_7859-102519-0054_4137-11702-0034,1.8336474507307066,-6.3176207242409745,-5.851672805405055
7078-271888-0078_8425-287387-0016_103-1241-0039,-3.820228687410137,0.942440386526875,-7.447639944013532
3240-131231-0083_250-142286-0027_332-128985-0047,-1.6016481473093718,-2.7958892751800413,-4.893892866514006
27-123349-0035_1737-148989-0019_4680-16026-0039,1.0022889188078297,-4.199436881092509,-6.961209793952216
3235-28433-0048_6019-3185-0063_3699-47246-0012,-7.767503607814773,1.595133950516239,-4.44069579483786
8630-305212-0035_125-121124-0059_6925-80680-0028,-6.068880731871825,-2.223419987625916,-1.2602183863037055
4340-15220-0071_6529-62554-0009_60-121082-0014,-4.123102916805213,-4.071327029084758,-1.1026557060993627
1081-125237-0015_3436-172171-0059_4830-25898-0040,-3.8827015972103966,-5.715084749018828,-0.003621366755219983
3526-176653-0040_446-123501-0022_8580-287364-0033,-3.781390190429445,-2.927632155107167,-2.3605408070988503
3699-19401-0002_1743-142913-0030_7447-91187-0064,-3.622821059228797,-1.622452364399479,-4.068557332551649
1992-141719-0012_7067-76048-0027_909-131041-0015,-7.698124063753347,-2.727866795199266,0.13421350776857788
3983-5331-0021_8098-278252-0002_458-126305-0041,-10.65312071477236,0.21767748116321456,-1.5948938908728216
5049-25947-0047_445-123860-0018_6925-80680-0017,-14.711985352503156,13.149927728806132,-18.402762835302603
8770-295462-0027_2893-139322-0016_7447-91187-0035,-8.288561796425311,-1.0581740553598908,-1.2092214317508574
6147-34606-0018_8098-278278-0007_2817-142371-0024,-6.251461411228407,-2.3470178226576963,-0.9909132073931033
6925-80680-0059_6181-216552-0033_211-122425-0069,-2.5563853539966224,-5.834715299542168,-1.1524909440840065
1578-6379-0033_6531-61334-0043_4137-11701-0030,-5.009956484382892,-1.0440523093318375,-3.3203973445057287
7078-271888-0003_5192-19396-0005_1992-141719-0003,-8.367117421413806,-4.514314717973165,1.974634233526729
831-130739-0007_2836-5354-0005_1034-121119-0058,-2.5624782618149053,-1.9684314783458507,-4.634600762608997
1898-145720-0009_8468-294887-0024_2136-5143-0035,-0.1364540759354667,-2.6455755327984543,-7.495022190323749
5703-47198-0011_3235-28433-0008_8630-305213-0018,-2.392491967390876,-5.807943642912151,-1.3013250775866605
5678-43303-0029_4137-11702-0046_5104-33406-0061,0.8032350062026944,-4.1600882501090295,-6.62091069700486
5192-19396-0016_2384-152900-0038_2989-138028-0020,-0.9187713789086323,-7.252205708802025,-1.8201268187355615
4088-158079-0010_2836-5354-0010_32-21625-0015,1.7669983243762166,-7.046470325495755,-5.092175342264112
8063-274117-0005_4813-248641-0031_1246-124548-0018,-4.2907786435888156,-1.5327748557029417,-3.205049213501347
78-369-0060_405-130894-0010_7447-91187-0003,-5.567160203758704,0.03196380397490825,-4.037908034278314
8324-286682-0044_6181-216552-0069_2391-145015-0080,-4.99178169900752,-7.012413059677681,1.6673668661281988
328-129766-0054_7113-86041-0076_196-122159-0019,0.5449293536922105,-6.990190674162501,-3.75703749727629
5778-54535-0019_441-130108-0012_3242-67153-0030,-7.366260019918959,2.0013894149502898,-5.048445220572477
6836-61804-0030_3830-12530-0015_8975-270782-0045,-8.813199365449314,1.7590338488804877,-4.049369920291807
196-122150-0016_2196-174172-0018_7794-295955-0027,-1.0832621573892314,-2.6122748673174643,-5.7820932686940765
6019-3185-0097_374-180298-0002_8226-274371-0023,-0.6167127971672742,-4.822071826917682,-3.85683807439962
4018-107338-0011_7780-274562-0055_8580-287364-0023,-3.6578765815877308,0.25615356256786326,-6.4476385510809
625-132112-0019_5390-30102-0019_4813-248641-0045,-5.284016012387411,-2.0493827270919276,-2.0174774347429922
7264-92314-0005_3112-9554-0023_125-121124-0051,-3.9697857966555694,-1.3933469223990878,-3.8915683053355234
6880-216547-0086_5456-62043-0022_1263-138246-0016,3.027154568374792,-6.783137190604283,-7.208370323397309
2391-145015-0081_4441-76263-0034_1737-142397-0023,-4.711922155610218,1.7389390159412743,-7.616027342089193
3879-174923-0025_7264-92310-0022_7517-100429-0022,-4.612561769328246,-1.4373749197498995,-3.2017726942250526
60-121082-0096_4195-186236-0019_1116-132851-0013,-1.8736959427341544,-7.809442026795014,-0.6120953825336032
911-130578-0016_7067-76047-0032_481-123719-0017,-2.4524211882995974,-5.45261278772953,-1.5273834626056204
2289-152254-0010_5456-58161-0018_2436-2481-0028,0.44276052274155886,-6.645435258560579,-3.884508990091928
103-1241-0021_1235-135887-0009_1447-17506-0002,-4.718126138230426,-9.555099047869657,2.6721365603000753
6880-216547-0112_5514-19192-0041_8226-274369-0012,-3.948452798819171,-1.9949418394354708,-3.1208555333372
6454-120342-0029_441-128982-0017_8088-284756-0111,0.9406314174574455,-4.305934269678142,-6.758542717223492
6064-56165-0023_1594-135914-0085_446-123501-0002,-4.035197632395374,-0.6335737729993154,-4.72022564195096
7264-92316-0035_40-121026-0041_3440-171006-0015,-3.3572318287665053,-5.067076203177681,-0.9305079611725742
7278-104730-0011_6019-3185-0051_307-127540-0022,-1.524711055731671,-4.452691353351805,-3.271844433431485
3168-173565-0043_6529-62554-0016_6880-216547-0103,-4.5649984460408115,0.4836410812901087,-5.67966828694135
1743-142912-0020_4859-29340-0029_3436-172162-0047,-0.07333052239714052,-7.616811297253245,-2.5432916395800804
7059-77900-0034_298-126791-0011_4267-287369-0021,-8.760744369771873,-8.150667131745278,4.809381265133135
4362-15663-0093_233-134440-0052_118-121721-0005,-2.96560388609246,-1.4416893654388028,-4.8999262436421995
200-124139-0035_2007-132570-0052_730-359-0024,-3.1063015338812465,-4.678794280261695,-1.4819177526574998
1502-122619-0079_1926-143879-0042_8098-275181-0027,-5.248386703000473,-2.123216182843857,-1.8662370933153323
6880-216547-0064_1841-150351-0028_6019-3185-0053,-0.7891996561586594,-6.918297826418021,-2.1554554497336165
8770-295463-0006_3664-178366-0018_89-219-0007,-3.409444320055723,-3.9029105297453204,-1.8526657216379103
4088-158077-0006_1723-141149-0014_4640-19187-0013,-2.9684653157760534,-6.243960139272982,-0.4585253092272837
2002-139469-0076_3242-67168-0017_7859-102518-0009,-3.175929058261957,-0.514606324006457,-5.904833584948247
3440-171009-0055_2952-407-0008_78-369-0026,-0.11641448179971853,-3.9846956410656964,-5.457370789167031
1970-28415-0031_1088-134315-0023_1363-135842-0046,-3.601030961340102,-3.11023231113261,-2.3469100108196206
5778-12761-0026_4018-107338-0004_1116-132847-0025,-3.301837072606883,0.7016328351766808,-7.962428685919224
8975-270782-0070_6385-34669-0012_4195-17507-0007,-5.338537656764717,1.5698438883778663,-6.516076759941017
8609-283227-0033_8797-294123-0085_3607-29116-0010,-0.8061727342082983,-4.4518821344871595,-4.158533529648673
7800-283478-0029_3807-4955-0038_4014-186175-0008,-3.155344867041549,-4.879775904671799,-1.2648970807050905
8108-274318-0000_7511-102420-0002_2514-149482-0033,-3.0824411085045784,-4.651901058580813,-1.4614277569284864
3168-173564-0004_3242-67153-0008_27-123349-0020,-6.070894102101569,-2.54703279051477,-1.002030027348508
2893-139322-0014_4898-20016-0030_1235-135884-0024,-7.537239771324629,0.19536924955841029,-2.873181589936076
3168-173564-0007_5808-54425-0021_4195-186237-0017,-1.2393212678705297,-5.737361570122889,-2.512986256354611
1183-128659-0006_460-172359-0062_7517-100437-0002,-9.65070702990657,3.7786504837849773,-6.131461242035399
125-121124-0057_8465-246940-0027_1963-147036-0016,-4.603363264364889,-2.3245206020288918,-2.329204554402084
60-121082-0013_5322-7678-0038_8630-305213-0036,-5.103666121911243,-5.751752754949932,1.0136446986199157
4018-107338-0001_6531-61334-0121_3526-176651-0018,-1.4816165775392238,-0.45305532591389747,-9.119315529308736
8088-284756-0078_5390-30102-0010_7402-90848-0025,-5.519284895062009,-0.8996262921253607,-3.03669712522368
1502-122619-0055_7113-86041-0050_2910-131096-0056,-1.693049143910287,-5.658808743964034,-2.004790302606033
1116-137572-0046_3879-173592-0019_730-360-0027,-8.535713704256018,1.904253625897396,-4.400523055047632
1355-39947-0081_8123-275209-0009_2514-149482-0057,-4.295217836026692,-5.292458714800345,0.0007255052917891681
2384-152900-0076_5104-33407-0031_374-180298-0024,-3.1514983879400544,-2.886110998373752,-3.038975853762537
8419-286667-0012_8238-283452-0046_4214-7146-0008,-6.48499490730977,-1.6557811039549866,-1.509044885900288
226-131533-0014_5808-54425-0012_2514-149482-0082,-5.320698775014758,-2.9964643636000643,-1.0364185609333936
1355-39947-0006_669-129061-0040_2384-152900-0058,0.43747166651288827,-5.416604973418766,-4.681752062594845
229-130880-0066_1246-124548-0051_5393-19218-0003,-0.39562734177259884,-7.848029448906595,-2.075143007065991
1963-142393-0047_460-172359-0098_2002-139469-0100,1.1854145713370916,-4.1382928090247475,-7.448010798245258
6848-252322-0016_6563-285357-0024_7059-88364-0002,-1.7105110097072254,-3.320903670811013,-4.203637510708304
8975-270782-0051_696-92939-0027_163-122947-0093,-6.457757305105663,-4.204980828349097,0.6839563354708131
1578-140045-0028_233-134440-0054_5104-33406-0049,-0.09754804108005524,-6.428843486334994,-3.271912697784586
2817-142380-0029_4362-15663-0077_5049-25947-0065,-5.184016695246681,-3.9445690403019946,-0.326985238716633
1246-135815-0003_3982-178459-0023_6476-57446-0042,-1.231024420124161,-10.417466011269907,-0.2506769901788273
7402-59171-0005_8630-305213-0006_8088-284756-0030,-0.9800800009654326,-1.2819157504217165,-8.430586508555843
1363-139304-0016_32-4137-0035_1992-141719-0024,1.5791868046688484,-3.8959556510389937,-8.71925562684967
6529-62554-0031_1363-135842-0035_2136-5140-0033,-2.9778844605812327,0.4982344777749952,-8.11122036076153
8063-274115-0036_5022-29411-0052_332-128985-0022,-4.924284028512093,-0.5685698798724408,-3.766311456278257
3240-131231-0022_460-172359-0036_7447-91187-0010,-5.26982214463961,-2.946394057104395,-1.101669692268465
1334-135589-0099_8629-261139-0068_307-127539-0013,-5.139474800291892,-4.571847469161794,0.057001255962330945
3947-13262-0032_3807-4923-0009_5163-18515-0037,-0.31621379941737493,-6.934742267546761,-2.9019263430072355
2764-36619-0036_5867-48852-0011_1624-168623-0052,-8.00322132703629,1.6427182613375062,-4.351059034979608
446-123502-0011_6147-34606-0025_7402-90848-0054,-1.7599624788058117,-5.6521862151443445,-2.0098089514549926
4813-248641-0037_2911-7601-0015_3374-298032-0003,-3.9055729772660523,0.32190566288675365,-6.254169223008127
4853-27670-0009_3947-13260-0033_2092-145706-0028,-3.6253727043371473,-7.823676329145989,1.0004158980043518
441-130108-0010_8312-279791-0009_481-123719-0041,-6.019032544772903,-5.20494526918394,1.1547051305001512
298-126791-0031_7226-86964-0006_4362-15663-0040,-8.87144302105616,-5.7448242901798015,3.273807737547245
4014-186183-0024_6367-65536-0041_8770-295462-0039,-3.1826367701111433,-0.5499364874921728,-5.867976213140912
1926-147987-0025_587-54108-0009_8051-119902-0003,-3.326941618070469,-4.162493648983756,-1.626330029725867
1898-145702-0000_6925-80680-0054_5463-39174-0003,-6.91259420579252,-3.8474866715593627,0.663399227519529
1970-10594-0013_6818-76332-0038_8468-295198-0003,2.92576094132954,-6.108702584850842,-7.772963835490625
625-132112-0055_460-172359-0060_6019-3185-0080,-7.1881844382394835,0.5752711088571564,-3.5473237404569535
1116-137572-0013_1737-148989-0039_229-130880-0008,-4.94327399481901,-6.613583272411621,1.356095082731018
8123-275193-0023_7635-105661-0041_2182-150130-0002,-6.729106667138174,-0.03682856937768716,-3.122443779212731
4640-19188-0018_7113-86041-0014_1502-122619-0034,-3.686333294754402,-3.881537330023013,-1.5702818155828253
3947-13260-0001_1841-179183-0023_7517-100437-0020,-4.413997229399794,-6.482836116525968,0.8781706033288483
1081-125237-0046_150-126112-0014_8324-286682-0031,-1.7951979131624782,-1.2283749050056312,-6.836740529940077
8425-287387-0029_7226-86964-0007_3982-178459-0038,-3.8834019345033144,-2.4897501226597623,-2.5789646729871416
587-54108-0041_125-121342-0023_198-209-0032,-5.857631641689598,-3.4206251870791373,-0.38435207614426237
3168-173565-0056_7312-92432-0012_5703-47212-0046,-8.983010099524538,-5.402592146859138,2.9423279189596996
8465-246943-0016_7447-91187-0049_4267-72637-0001,0.38836934282820046,-5.101518718377616,-5.0452820525294095
3112-9555-0030_4018-107338-0016_7780-274562-0046,-10.924480312226146,-0.5904807677017654,-0.7306986315654067
7278-104730-0023_6147-34606-0019_7067-76048-0048,-2.7917945781711144,-1.4791195063382263,-5.063719052590693
1355-39947-0062_5789-57158-0034_1334-135589-0041,-3.3212201648823694,-0.7134188114410063,-5.417103490832887
8465-246942-0003_3664-178355-0029_78-369-0023,-4.275420369132754,-6.61388757025107,0.8439386405919304
201-127786-0027_7148-59157-0031_403-126855-0012,-3.1652678841691753,-0.9989521714317418,-5.176212939347052
8425-287387-0017_250-142286-0000_8108-280354-0014,-4.922317060390936,0.8433201035311156,-5.97625875163759
2136-5143-0015_3879-174923-0002_1363-139304-0033,-5.501396848520182,-2.427030178767177,-1.49881853414539
8747-293952-0089_1235-135883-0006_196-122152-0005,0.43570075539659414,-3.1710510166888453,-7.480257924984107
2514-149482-0066_6925-80680-0016_3259-158083-0091,1.2009070183713297,-7.00940659266373,-4.4254585107568705
7859-102519-0055_6019-3185-0016_8468-295198-0005,0.3059577322379235,-4.435765962020061,-5.607622702122864
6081-42010-0009_8419-286676-0011_1081-125237-0092,-5.116548753958794,-4.824116257742121,0.2887719787815848
198-129977-0021_3699-19401-0000_8063-274115-0008,-4.594353492299184,-0.9785067879790685,-3.710191452624026
7178-34645-0038_405-130894-0034_6064-300880-0016,-0.2847071806780868,-3.6334048856066534,-5.733412237811146
198-209-0029_7517-100429-0025_6529-62556-0020,-1.2976017170893217,-8.254360837813586,-0.9403402454570255
403-216-0000_1624-168623-0046_198-209-0018,-7.227604314198461,-0.6282325725065286,-2.1627768083796037
460-172359-0073_311-124404-0076_2817-142371-0056,-4.222888694741966,-2.0844298969861406,-2.7927974983323494
7302-86815-0078_1246-124550-0035_2989-138028-0033,-0.8465461224010123,-9.839312124274178,-0.8287566995438651
4195-17507-0018_6818-68772-0021_4441-76263-0032,-2.594604531546967,-3.174124134499874,-3.1601430686413874
250-142276-0058_625-132112-0021_2391-145015-0110,-7.0057529863002515,-6.459648124782075,2.7038618297863763
1040-133433-0037_3983-5371-0031_6454-120342-0000,-3.09904901656203,-4.014217344695209,-1.9280901942222317
3440-171006-0024_1235-135887-0024_2817-142371-0012,-4.389092663413848,-4.174032187054271,-0.724839260861284
229-130880-0065_6563-63821-0032_887-123289-0029,-1.1804886107106642,-4.355385646405534,-3.7496041603423462
6000-86686-0012_7794-295955-0006_26-496-0023,-2.3832746544349366,-0.7450785077404458,-6.762274435381057
78-369-0040_2989-138028-0026_2289-152257-0023,-4.514217642656256,1.5155876110547795,-7.450738989648938
7264-92314-0031_26-495-0062_7402-59171-0002,0.8981753447695023,-5.020909526271153,-5.746407667841148
8797-294123-0079_426-122822-0029_669-129061-0083,-2.5649080443552923,-2.827736199628672,-3.644693307760468
4214-7146-0069_4853-27671-0025_2989-138028-0027,-2.783176813741429,-4.1586736702983504,-2.154559025052438
887-123289-0013_1098-133695-0032_5322-7679-0016,-2.3234419456165414,-2.0571150161081295,-4.8408732226083595
8238-274553-0012_7278-91083-0024_6563-285357-0019,-3.934662679844154,-0.5470394640910482,-4.8132004939254
5514-19193-0024_89-219-0036_831-130739-0010,-5.046744413924258,-7.420906995039287,1.9483761500032677
4297-13006-0000_669-129061-0047_1624-142933-0020,-9.010588312516932,3.3123377037280095,-5.847368670170582
8797-294123-0053_5778-12761-0040_8098-278252-0033,-6.36650877840659,-0.9374321436457327,-2.3983864812782323
5778-12761-0017_3526-176653-0017_3168-173565-0029,-3.882462812686457,-7.059444822765581,0.7773109773741582
4788-91208-0011_1723-141149-0010_201-122255-0027,-0.8885022061651432,-5.3003291701999835,-3.2000175192451215
1963-142776-0015_7511-102420-0004_6078-54013-0075,-6.207834870610364,-1.1872083527717872,-2.326148259231239
298-126790-0017_5163-39921-0047_8098-278252-0040,-8.751228955688523,-0.1889743343748855,-1.8595108288295936
3607-29116-0034_229-130880-0000_1926-143879-0022,-3.2529559397825865,-4.352706019984444,-1.511012453275188
3240-131232-0014_839-130898-0055_8123-275216-0045,-6.135718223076844,-6.987633551621057,2.446855691402213
3486-166424-0069_5322-7678-0009_3240-131231-0019,-3.2334100932847347,0.3662858864349288,-7.347104686104755
8468-286673-0022_3983-5371-0025_8838-298546-0021,-4.631555307339687,-4.275896437279794,-0.48844368106901903
3699-47246-0016_322-124147-0017_4137-11701-0001,2.5781226281544862,-4.452849991525336,-9.88302997921668
5104-33407-0039_3526-176653-0002_5688-41232-0059,-7.357502042891893,1.4550079468003085,-4.462680170102484
1334-135589-0026_332-128985-0037_6848-76049-0016,0.4477832569959261,-4.581217717389277,-5.506430360450821
4640-19188-0036_298-126791-0032_4267-287369-0013,-6.35382042415125,0.7702431058084251,-4.319587777317572
2384-152900-0084_1081-125237-0095_3699-19402-0030,-6.721895507402761,-2.937918052035598,-0.14850224697271835
7302-86815-0036_7278-104730-0013_8324-286681-0017,-2.8635540279898164,-3.548460232902361,-2.773142307818264
446-123502-0025_458-126305-0021_2289-152258-0033,-4.0374051054260125,2.610724114295543,-11.151678827428569
6531-61334-0042_6147-34607-0013_7264-92314-0024,-7.086414980598375,-3.896319048367825,0.8260566268320306
6181-216552-0038_1246-124548-0002_3112-9554-0022,-2.0455654467913713,-6.363110668687556,-1.3365787001672658
150-132655-0027_7402-90848-0006_7278-91083-0026,-9.851919878121794,-0.7444552563080662,-0.8578905886984345
32-21634-0011_7447-91186-0001_1970-10594-0029,-5.457728620055223,-4.298047419155989,0.11529532185039512
909-131041-0019_426-122821-0033_196-122159-0013,-4.200539362096598,2.4116701194917893,-10.142810004114224
5808-48608-0036_2289-152254-0024_7780-274562-0082,-6.5501273002339016,-7.696044045873398,3.1664503602352196
2002-139469-0003_3607-29116-0044_4018-103416-0013,-0.70409684991248,-5.3401035325546236,-3.409892607755129
8098-278278-0003_6019-3185-0069_3664-11714-0003,-4.53784815403513,-1.8101146763159837,-2.7672591885101134
8747-293952-0009_5652-39938-0044_4195-17507-0027,-4.994988823858955,-0.5844899108810238,-4.053920964890315
2691-156745-0015_198-209-0019_233-134440-0009,-5.303126946072753,-5.401029002680593,0.8583030686103714
8770-295462-0015_3374-298032-0037_5652-39938-0006,-2.093552215657341,-3.2611972204780395,-3.7026316320212893
7780-274562-0098_7367-86737-0046_405-130894-0050,1.3762331750395986,-4.556945939151528,-7.111858626402149
2007-149877-0056_3879-173592-0040_4018-107338-0021,-1.8246855552929855,-4.005180575864821,-3.265860542151774
1553-140048-0033_587-54108-0013_2910-131096-0074,-5.261554672111722,-8.34334684146419,2.5809890176567603
669-129074-0010_1594-135914-0092_332-128985-0088,-4.270582020246212,-1.2553941243347624,-3.647411298720268
8465-246940-0002_1553-140047-0014_3983-5331-0016,-2.668611521965927,-3.0925864122100477,-3.2679873702061926
